date,dam_id,day_of_year,month,month_sin,month_cos,temp_mean,temp_max,temp_min,precip_mm,et0_mm,wind_kmh,population,irrigation_area_ha,catchment_area_km2,irrigation_season_flag,is_ramadan,fill_ratio,inflow_m3,evap_m3,pop_m3,industry_m3,agri_m3,total_demand_m3,demand_lag_1d,fill_lag_1d,demand_lag_7d,fill_lag_7d,demand_lag_14d,fill_lag_14d,demand_lag_30d,fill_lag_30d
2025-03-04,dam_maazer,63,3,1.0,6.123233995736766e-17,16.4,19.6,12.7,1.8,2.45,13.2,120000,600,400,0,1,1.0,179997.0,195.0,18515.0,3140.0,718.0,22373.0,20995.0,0.9974,19318.0,0.9926,20054.0,0.9951,16963.0,0.9842
2025-03-05,dam_maazer,64,3,1.0,6.123233995736766e-17,20.7,24.2,17.5,0.0,2.88,8.3,120000,600,400,0,1,0.997,0.0,230.0,19039.0,3573.0,1034.0,23647.0,22373.0,1.0,18947.0,0.9913,17210.0,0.9929,18179.0,0.9819
2025-03-06,dam_maazer,65,3,1.0,6.123233995736766e-17,18.1,23.4,15.1,0.0,2.76,16.7,120000,600,400,0,1,0.9942,0.0,220.0,18354.0,3121.0,853.0,22328.0,23647.0,0.997,20232.0,0.9888,20050.0,0.9904,18136.0,1.0
2025-03-07,dam_maazer,66,3,1.0,6.123233995736766e-17,18.0,23.0,14.3,0.0,2.2,15.6,120000,600,400,0,1,0.9917,0.0,175.0,16417.0,2798.0,890.0,20105.0,22328.0,0.9942,20899.0,0.9861,19278.0,0.988,18516.0,1.0
2025-03-08,dam_maazer,67,3,1.0,6.123233995736766e-17,23.0,27.5,16.1,0.0,2.83,18.3,120000,600,400,0,1,0.9886,0.0,225.0,19965.0,3609.0,742.0,24316.0,20105.0,0.9917,22889.0,0.9833,17055.0,1.0,19017.0,0.9976
2025-03-09,dam_maazer,68,3,1.0,6.123233995736766e-17,20.7,24.0,17.0,6.3,3.17,16.2,120000,600,400,0,1,1.0,610027.0,251.0,18843.0,3688.0,717.0,23248.0,24316.0,0.9886,21415.0,1.0,18923.0,0.9976,17674.0,0.9954
2025-03-10,dam_maazer,69,3,1.0,6.123233995736766e-17,22.9,26.3,19.0,0.0,2.95,13.3,120000,600,400,0,1,0.9972,0.0,236.0,18271.0,3124.0,834.0,22229.0,23248.0,1.0,20995.0,0.9974,20111.0,0.9951,17077.0,1.0
2025-03-11,dam_maazer,70,3,1.0,6.123233995736766e-17,19.0,23.4,14.8,1.7,3.64,15.3,120000,600,400,0,1,1.0,183199.0,290.0,19004.0,3526.0,815.0,23345.0,22229.0,0.9972,22373.0,1.0,19318.0,0.9926,18818.0,0.9976
2025-03-12,dam_maazer,71,3,1.0,6.123233995736766e-17,26.3,29.4,21.7,5.0,3.33,20.9,120000,600,400,0,1,1.0,389769.0,266.0,20471.0,3368.0,854.0,24693.0,23345.0,1.0,23647.0,0.997,18947.0,0.9913,18370.0,1.0
2025-03-13,dam_maazer,72,3,1.0,6.123233995736766e-17,19.8,23.3,15.7,0.0,3.8,12.2,120000,600,400,0,1,0.9968,0.0,304.0,21102.0,3499.0,936.0,25537.0,24693.0,1.0,22328.0,0.9942,20232.0,0.9888,18407.0,0.9977
2025-03-14,dam_maazer,73,3,1.0,6.123233995736766e-17,21.6,29.7,16.3,0.2,2.67,15.4,120000,600,400,0,1,0.9961,19603.0,213.0,20396.0,3359.0,764.0,24519.0,25537.0,0.9968,20105.0,0.9917,20899.0,0.9861,17838.0,1.0
2025-03-15,dam_maazer,74,3,1.0,6.123233995736766e-17,20.8,24.8,17.6,0.0,3.36,17.7,120000,600,400,0,1,0.9933,0.0,268.0,18159.0,3358.0,880.0,22398.0,24519.0,0.9961,24316.0,0.9886,22889.0,0.9833,19456.0,1.0
2025-03-16,dam_maazer,75,3,1.0,6.123233995736766e-17,24.4,31.7,21.1,1.2,2.78,18.8,120000,600,400,0,1,1.0,118639.0,221.0,19554.0,3525.0,999.0,24078.0,22398.0,0.9933,23248.0,1.0,21415.0,1.0,19464.0,1.0
2025-03-17,dam_maazer,76,3,1.0,6.123233995736766e-17,20.8,25.1,15.2,33.3,3.79,18.0,120000,600,400,0,1,1.0,3451275.0,303.0,18710.0,2956.0,975.0,22641.0,24078.0,1.0,22229.0,0.9972,20995.0,0.9974,17545.0,1.0
2025-03-18,dam_maazer,77,3,1.0,6.123233995736766e-17,22.1,25.8,14.8,0.0,3.06,15.6,120000,600,400,0,1,0.997,0.0,245.0,19468.0,3232.0,1007.0,23707.0,22641.0,1.0,23345.0,1.0,22373.0,1.0,18724.0,1.0
2025-03-19,dam_maazer,78,3,1.0,6.123233995736766e-17,24.8,31.3,20.5,0.6,3.19,14.4,120000,600,400,0,1,1.0,52241.0,254.0,18317.0,3076.0,950.0,22344.0,23707.0,0.997,24693.0,1.0,23647.0,0.997,18924.0,0.9976
2025-03-20,dam_maazer,79,3,1.0,6.123233995736766e-17,20.8,26.5,14.7,0.0,3.85,15.6,120000,600,400,0,1,0.9971,0.0,308.0,18865.0,2985.0,965.0,22815.0,22344.0,1.0,25537.0,0.9968,22328.0,0.9942,20054.0,0.9951
2025-03-21,dam_maazer,80,3,1.0,6.123233995736766e-17,23.7,27.4,16.8,0.0,3.97,12.9,120000,600,400,0,1,0.9939,0.0,317.0,20587.0,3840.0,906.0,25333.0,22815.0,0.9971,24519.0,0.9961,20105.0,0.9917,17210.0,0.9929
2025-03-22,dam_maazer,81,3,1.0,6.123233995736766e-17,22.8,26.0,19.5,0.0,4.22,16.5,120000,600,400,0,1,0.9908,0.0,336.0,19791.0,3803.0,940.0,24534.0,25333.0,0.9939,22398.0,0.9933,24316.0,0.9886,20050.0,0.9904
2025-03-23,dam_maazer,82,3,1.0,6.123233995736766e-17,26.8,30.1,21.4,1.9,3.87,13.7,120000,600,400,0,1,1.0,211683.0,307.0,21026.0,3344.0,872.0,25243.0,24534.0,0.9908,24078.0,1.0,23248.0,1.0,19278.0,0.988
2025-03-24,dam_maazer,83,3,1.0,6.123233995736766e-17,23.7,30.5,19.9,19.9,3.94,12.2,120000,600,400,0,1,1.0,2207251.0,315.0,21342.0,3683.0,1045.0,26070.0,25243.0,1.0,22641.0,1.0,22229.0,0.9972,17055.0,1.0
2025-03-25,dam_maazer,84,3,1.0,6.123233995736766e-17,23.9,30.5,20.0,15.5,3.73,10.6,120000,600,400,0,1,1.0,1572830.0,298.0,20803.0,3636.0,955.0,25394.0,26070.0,1.0,23707.0,0.997,23345.0,1.0,18923.0,0.9976
2025-03-26,dam_maazer,85,3,1.0,6.123233995736766e-17,21.8,25.6,16.4,0.0,3.59,16.0,120000,600,400,0,1,0.997,0.0,287.0,19351.0,3138.0,881.0,23370.0,25394.0,1.0,22344.0,1.0,24693.0,1.0,20111.0,0.9951
2025-03-27,dam_maazer,86,3,1.0,6.123233995736766e-17,21.6,25.7,16.0,0.0,4.31,17.9,120000,600,400,0,1,0.9939,0.0,344.0,20377.0,3709.0,947.0,25033.0,23370.0,0.997,22815.0,0.9971,25537.0,0.9968,19318.0,0.9926
2025-03-28,dam_maazer,87,3,1.0,6.123233995736766e-17,23.6,26.7,19.3,2.2,4.34,16.1,120000,600,400,0,1,1.0,172745.0,345.0,21667.0,3486.0,1091.0,26244.0,25033.0,0.9939,25333.0,0.9939,24519.0,0.9961,18947.0,0.9913
2025-03-29,dam_maazer,88,3,1.0,6.123233995736766e-17,21.6,24.8,16.6,8.0,3.39,12.0,120000,600,400,0,1,1.0,858200.0,271.0,21360.0,4106.0,1093.0,26559.0,26244.0,1.0,24534.0,0.9908,22398.0,0.9933,20232.0,0.9888
2025-03-30,dam_maazer,89,3,1.0,6.123233995736766e-17,22.3,26.2,16.7,1.5,4.17,11.5,120000,600,400,0,1,1.0,178172.0,334.0,18453.0,3289.0,1000.0,22742.0,26559.0,1.0,25243.0,1.0,24078.0,1.0,20899.0,0.9861
2025-03-31,dam_maazer,90,3,1.0,6.123233995736766e-17,23.6,31.0,19.9,0.0,3.98,13.3,120000,600,400,1,0,0.9962,0.0,318.0,19183.0,3664.0,7048.0,29895.0,22742.0,1.0,26070.0,1.0,22641.0,1.0,22889.0,0.9833
2025-04-01,dam_maazer,91,4,0.8660254037844387,-0.4999999999999998,26.3,29.8,21.7,0.1,4.4,18.1,120000,600,400,1,0,0.9935,7443.0,351.0,18461.0,4130.0,6028.0,28618.0,29895.0,0.9962,25394.0,1.0,23707.0,0.997,21415.0,1.0
2025-04-02,dam_maazer,92,4,0.8660254037844387,-0.4999999999999998,23.0,28.6,14.7,1.6,4.8,16.4,120000,600,400,1,0,1.0,137797.0,382.0,18570.0,3648.0,6845.0,29062.0,28618.0,0.9935,23370.0,0.997,22344.0,1.0,20995.0,0.9974
2025-04-03,dam_maazer,93,4,0.8660254037844387,-0.4999999999999998,21.6,26.3,16.0,0.0,4.38,10.0,120000,600,400,1,0,0.9967,0.0,350.0,16266.0,3110.0,6362.0,25738.0,29062.0,1.0,25033.0,0.9939,22815.0,0.9971,22373.0,1.0
2025-04-04,dam_maazer,94,4,0.8660254037844387,-0.4999999999999998,20.6,23.7,12.0,3.8,4.7,10.6,120000,600,400,1,0,1.0,407374.0,375.0,17500.0,3123.0,7113.0,27736.0,25738.0,0.9967,26244.0,1.0,25333.0,0.9939,23647.0,0.997
2025-04-05,dam_maazer,95,4,0.8660254037844387,-0.4999999999999998,23.5,27.6,20.5,0.0,4.71,18.3,120000,600,400,1,0,0.9965,0.0,377.0,16244.0,3191.0,8335.0,27770.0,27736.0,1.0,26559.0,1.0,24534.0,0.9908,22328.0,0.9942
2025-04-06,dam_maazer,96,4,0.8660254037844387,-0.4999999999999998,26.0,29.3,21.5,0.3,4.62,15.8,120000,600,400,1,0,0.9966,28359.0,368.0,17708.0,3328.0,6366.0,27402.0,27770.0,0.9965,22742.0,1.0,25243.0,1.0,20105.0,0.9917
2025-04-07,dam_maazer,97,4,0.8660254037844387,-0.4999999999999998,25.6,31.5,16.2,0.0,4.63,18.4,120000,600,400,1,0,0.9931,0.0,369.0,17834.0,3204.0,6486.0,27523.0,27402.0,0.9966,29895.0,0.9962,26070.0,1.0,24316.0,0.9886
2025-04-08,dam_maazer,98,4,0.8660254037844387,-0.4999999999999998,24.7,29.3,19.0,3.4,4.27,19.9,120000,600,400,1,0,1.0,282557.0,339.0,19634.0,3876.0,6965.0,30475.0,27523.0,0.9931,28618.0,0.9935,25394.0,1.0,23248.0,1.0
2025-04-09,dam_maazer,99,4,0.8660254037844387,-0.4999999999999998,23.1,26.8,17.6,0.0,5.44,13.5,120000,600,400,1,0,0.9962,0.0,435.0,18665.0,3619.0,7399.0,29682.0,30475.0,1.0,29062.0,1.0,23370.0,0.997,22229.0,0.9972
2025-04-10,dam_maazer,100,4,0.8660254037844387,-0.4999999999999998,25.8,30.0,22.2,0.0,5.23,14.0,120000,600,400,1,0,0.9925,0.0,417.0,18964.0,4092.0,6546.0,29602.0,29682.0,0.9962,25738.0,0.9967,25033.0,0.9939,23345.0,1.0
2025-04-11,dam_maazer,101,4,0.8660254037844387,-0.4999999999999998,24.7,27.8,21.6,0.3,3.68,12.6,120000,600,400,1,0,0.9928,35289.0,292.0,20323.0,4627.0,7712.0,32662.0,29602.0,0.9925,27736.0,1.0,26244.0,1.0,24693.0,1.0
2025-04-12,dam_maazer,102,4,0.8660254037844387,-0.4999999999999998,24.4,29.8,20.2,4.3,4.41,17.9,120000,600,400,1,0,1.0,464381.0,350.0,19042.0,3528.0,6944.0,29514.0,32662.0,0.9928,27770.0,0.9965,26559.0,1.0,25537.0,0.9968
2025-04-13,dam_maazer,103,4,0.8660254037844387,-0.4999999999999998,22.6,26.5,18.5,0.0,4.96,13.4,120000,600,400,1,0,0.9962,0.0,397.0,19039.0,3980.0,7123.0,30142.0,29514.0,1.0,27402.0,0.9966,22742.0,1.0,24519.0,0.9961
2025-04-14,dam_maazer,104,4,0.8660254037844387,-0.4999999999999998,26.5,29.6,23.3,0.0,4.94,16.5,120000,600,400,1,0,0.9923,0.0,394.0,19776.0,4178.0,6905.0,30860.0,30142.0,0.9962,27523.0,0.9931,29895.0,0.9962,22398.0,0.9933
2025-04-15,dam_maazer,105,4,0.8660254037844387,-0.4999999999999998,29.6,34.2,26.4,0.0,5.15,17.0,120000,600,400,1,0,0.9881,0.0,409.0,20196.0,3918.0,8490.0,32604.0,30860.0,0.9923,30475.0,1.0,28618.0,0.9935,24078.0,1.0
2025-04-16,dam_maazer,106,4,0.8660254037844387,-0.4999999999999998,23.6,28.4,15.2,1.0,5.02,18.1,120000,600,400,1,0,0.9958,94279.0,397.0,20836.0,4306.0,7588.0,32730.0,32604.0,0.9881,29682.0,0.9962,29062.0,1.0,22641.0,1.0
2025-04-17,dam_maazer,107,4,0.8660254037844387,-0.4999999999999998,27.4,30.6,22.1,26.2,4.19,13.9,120000,600,400,1,0,1.0,2895545.0,334.0,17417.0,3500.0,6928.0,27845.0,32730.0,0.9958,29602.0,0.9925,25738.0,0.9967,23707.0,0.997
2025-04-18,dam_maazer,108,4,0.8660254037844387,-0.4999999999999998,26.1,29.2,22.7,0.0,5.07,12.8,120000,600,400,1,0,0.9959,0.0,406.0,19674.0,3943.0,8891.0,32508.0,27845.0,1.0,32662.0,0.9928,27736.0,1.0,22344.0,1.0
2025-04-19,dam_maazer,109,4,0.8660254037844387,-0.4999999999999998,25.4,28.5,21.4,0.0,5.11,13.9,120000,600,400,1,0,0.9919,0.0,407.0,19929.0,3688.0,8194.0,31810.0,32508.0,0.9959,29514.0,1.0,27770.0,0.9965,22815.0,0.9971
2025-04-20,dam_maazer,110,4,0.8660254037844387,-0.4999999999999998,25.5,28.6,21.1,0.0,5.5,19.8,120000,600,400,1,0,0.9879,0.0,436.0,19504.0,3723.0,7644.0,30871.0,31810.0,0.9919,30142.0,0.9962,27402.0,0.9966,25333.0,0.9939
2025-04-21,dam_maazer,111,4,0.8660254037844387,-0.4999999999999998,27.6,31.9,22.5,0.9,5.43,12.0,120000,600,400,1,0,0.9926,70654.0,429.0,20847.0,4049.0,8369.0,33264.0,30871.0,0.9879,30860.0,0.9923,27523.0,0.9931,24534.0,0.9908
2025-04-22,dam_maazer,112,4,0.8660254037844387,-0.4999999999999998,26.3,31.7,19.6,0.0,3.85,12.8,120000,600,400,1,0,0.9882,0.0,306.0,21256.0,4349.0,9151.0,34756.0,33264.0,0.9926,32604.0,0.9881,30475.0,1.0,25243.0,1.0
2025-04-23,dam_maazer,113,4,0.8660254037844387,-0.4999999999999998,25.2,29.4,18.0,0.0,5.35,11.9,120000,600,400,1,0,0.9841,0.0,423.0,19686.0,4000.0,8261.0,31948.0,34756.0,0.9882,32730.0,0.9958,29682.0,0.9962,26070.0,1.0
2025-04-24,dam_maazer,114,4,0.8660254037844387,-0.4999999999999998,27.3,31.1,20.6,0.0,5.34,13.9,120000,600,400,1,0,0.9801,0.0,420.0,19489.0,3517.0,8966.0,31972.0,31948.0,0.9841,27845.0,1.0,29602.0,0.9925,25394.0,1.0
2025-04-25,dam_maazer,115,4,0.8660254037844387,-0.4999999999999998,23.4,29.1,16.9,0.0,5.62,13.8,120000,600,400,1,0,0.9758,0.0,441.0,19980.0,4085.0,9658.0,33723.0,31972.0,0.9801,32508.0,0.9959,32662.0,0.9928,23370.0,0.997
2025-04-26,dam_maazer,116,4,0.8660254037844387,-0.4999999999999998,24.6,29.5,21.6,0.0,5.01,14.3,120000,600,400,1,0,0.9716,0.0,391.0,19923.0,3288.0,9876.0,33086.0,33723.0,0.9758,31810.0,0.9919,29514.0,1.0,25033.0,0.9939
2025-04-27,dam_maazer,117,4,0.8660254037844387,-0.4999999999999998,27.4,33.3,22.7,3.9,4.84,9.3,120000,600,400,1,0,1.0,387777.0,376.0,22074.0,4507.0,9059.0,35640.0,33086.0,0.9716,30871.0,0.9879,30142.0,0.9962,26244.0,1.0
2025-04-28,dam_maazer,118,4,0.8660254037844387,-0.4999999999999998,25.1,29.1,21.2,0.0,5.28,8.9,120000,600,400,1,0,0.996,0.0,422.0,19790.0,3767.0,8201.0,31759.0,35640.0,1.0,33264.0,0.9926,30860.0,0.9923,26559.0,1.0
2025-04-29,dam_maazer,119,4,0.8660254037844387,-0.4999999999999998,25.7,30.1,21.1,0.0,4.69,10.7,120000,600,400,1,0,0.9916,0.0,374.0,20490.0,3941.0,10555.0,34986.0,31759.0,0.996,34756.0,0.9882,32604.0,0.9881,22742.0,1.0
2025-04-30,dam_maazer,120,4,0.8660254037844387,-0.4999999999999998,28.2,31.6,23.9,0.0,5.46,7.8,120000,600,400,1,0,0.9873,0.0,433.0,21793.0,3966.0,7791.0,33549.0,34986.0,0.9916,31948.0,0.9841,32730.0,0.9958,29895.0,0.9962
2025-05-01,dam_maazer,121,5,0.49999999999999994,-0.8660254037844387,22.8,27.5,18.2,0.0,5.57,17.2,120000,600,400,1,0,0.9833,0.0,440.0,20627.0,3689.0,7650.0,31965.0,33549.0,0.9873,31972.0,0.9801,27845.0,1.0,28618.0,0.9935
2025-05-02,dam_maazer,122,5,0.49999999999999994,-0.8660254037844387,27.2,31.9,24.2,0.0,5.05,22.8,120000,600,400,1,0,0.9789,0.0,397.0,20903.0,3581.0,10075.0,34559.0,31965.0,0.9833,33723.0,0.9758,32508.0,0.9959,29062.0,1.0
2025-05-03,dam_maazer,123,5,0.49999999999999994,-0.8660254037844387,27.8,32.5,23.3,0.0,4.77,18.5,120000,600,400,1,0,0.9747,0.0,374.0,21285.0,3396.0,8476.0,33157.0,34559.0,0.9789,33086.0,0.9716,31810.0,0.9919,25738.0,0.9967
2025-05-04,dam_maazer,124,5,0.49999999999999994,-0.8660254037844387,26.4,31.7,22.7,0.0,5.65,13.4,120000,600,400,1,0,0.9704,0.0,441.0,19797.0,3712.0,10547.0,34057.0,33157.0,0.9747,35640.0,1.0,30871.0,0.9879,27736.0,1.0
2025-05-05,dam_maazer,125,5,0.49999999999999994,-0.8660254037844387,31.0,34.1,26.4,0.0,6.18,13.2,120000,600,400,1,0,0.9662,0.0,480.0,20621.0,4058.0,8009.0,32688.0,34057.0,0.9704,31759.0,0.996,33264.0,0.9926,27770.0,0.9965
2025-05-06,dam_maazer,126,5,0.49999999999999994,-0.8660254037844387,26.4,29.5,23.2,0.0,6.01,20.0,120000,600,400,1,0,0.962,0.0,465.0,19679.0,4234.0,9610.0,33523.0,32688.0,0.9662,34986.0,0.9916,34756.0,0.9882,27402.0,0.9966
2025-05-07,dam_maazer,127,5,0.49999999999999994,-0.8660254037844387,28.7,32.4,24.5,0.0,5.56,16.4,120000,600,400,1,0,0.9579,0.0,428.0,19527.0,3832.0,8765.0,32124.0,33523.0,0.962,33549.0,0.9873,31948.0,0.9841,27523.0,0.9931
2025-05-08,dam_maazer,128,5,0.49999999999999994,-0.8660254037844387,27.5,31.4,24.1,0.0,6.74,18.1,120000,600,400,1,0,0.954,0.0,517.0,18425.0,3332.0,9462.0,31219.0,32124.0,0.9579,31965.0,0.9833,31972.0,0.9801,30475.0,1.0
2025-05-09,dam_maazer,129,5,0.49999999999999994,-0.8660254037844387,23.6,28.0,19.6,0.0,6.28,15.6,120000,600,400,1,0,0.9499,0.0,479.0,19337.0,3651.0,8901.0,31889.0,31219.0,0.954,34559.0,0.9789,33723.0,0.9758,29682.0,0.9962
2025-05-10,dam_maazer,130,5,0.49999999999999994,-0.8660254037844387,24.8,28.3,16.7,0.0,5.76,12.4,120000,600,400,1,0,0.9454,0.0,438.0,21152.0,3977.0,10391.0,35521.0,31889.0,0.9499,33157.0,0.9747,33086.0,0.9716,29602.0,0.9925
2025-05-11,dam_maazer,131,5,0.49999999999999994,-0.8660254037844387,29.3,33.8,24.7,0.0,6.14,14.7,120000,600,400,1,0,0.941,0.0,464.0,20653.0,4189.0,10209.0,35052.0,35521.0,0.9454,34057.0,0.9704,35640.0,1.0,32662.0,0.9928
2025-05-12,dam_maazer,132,5,0.49999999999999994,-0.8660254037844387,27.7,31.0,24.0,0.0,5.91,18.1,120000,600,400,1,0,0.9367,0.0,445.0,19933.0,3872.0,9920.0,33725.0,35052.0,0.941,32688.0,0.9662,31759.0,0.996,29514.0,1.0
2025-05-13,dam_maazer,133,5,0.49999999999999994,-0.8660254037844387,27.5,32.5,24.4,0.0,5.69,17.7,120000,600,400,1,0,0.9325,0.0,426.0,20251.0,4012.0,9004.0,33268.0,33725.0,0.9367,33523.0,0.962,34986.0,0.9916,30142.0,0.9962
2025-05-14,dam_maazer,134,5,0.49999999999999994,-0.8660254037844387,28.9,40.2,25.7,0.0,6.06,15.3,120000,600,400,1,0,0.9281,0.0,452.0,20548.0,3413.0,10913.0,34874.0,33268.0,0.9325,32124.0,0.9579,33549.0,0.9873,30860.0,0.9923
2025-05-15,dam_maazer,135,5,0.49999999999999994,-0.8660254037844387,25.6,30.7,21.9,0.0,6.03,12.7,120000,600,400,1,0,0.9237,0.0,448.0,20432.0,3774.0,10588.0,34794.0,34874.0,0.9281,31219.0,0.954,31965.0,0.9833,32604.0,0.9881
2025-05-16,dam_maazer,136,5,0.49999999999999994,-0.8660254037844387,28.6,31.9,24.2,0.0,5.89,12.7,120000,600,400,1,0,0.9192,0.0,435.0,20856.0,3773.0,10628.0,35257.0,34794.0,0.9237,31889.0,0.9499,34559.0,0.9789,32730.0,0.9958
2025-05-17,dam_maazer,137,5,0.49999999999999994,-0.8660254037844387,24.6,28.9,20.5,0.0,5.11,13.2,120000,600,400,1,0,0.9145,0.0,376.0,23110.0,4062.0,9862.0,37034.0,35257.0,0.9192,35521.0,0.9454,33157.0,0.9747,27845.0,1.0
2025-05-18,dam_maazer,138,5,0.49999999999999994,-0.8660254037844387,30.9,37.6,26.2,0.0,5.23,16.3,120000,600,400,1,0,0.9098,0.0,383.0,23225.0,5021.0,9330.0,37575.0,37034.0,0.9145,35052.0,0.941,34057.0,0.9704,32508.0,0.9959
2025-05-19,dam_maazer,139,5,0.49999999999999994,-0.8660254037844387,27.1,31.4,23.3,0.0,5.83,14.6,120000,600,400,1,0,0.9052,0.0,424.0,21448.0,4680.0,10083.0,36212.0,37575.0,0.9098,33725.0,0.9367,32688.0,0.9662,31810.0,0.9919
2025-05-20,dam_maazer,140,5,0.49999999999999994,-0.8660254037844387,27.3,30.5,24.1,0.0,5.55,9.8,120000,600,400,1,0,0.9008,0.0,402.0,21577.0,3926.0,9689.0,35193.0,36212.0,0.9052,33268.0,0.9325,33523.0,0.962,30871.0,0.9879
2025-05-21,dam_maazer,141,5,0.49999999999999994,-0.8660254037844387,29.9,33.4,24.5,0.0,6.14,15.0,120000,600,400,1,0,0.8963,0.0,442.0,21115.0,3897.0,10177.0,35189.0,35193.0,0.9008,34874.0,0.9281,32124.0,0.9579,33264.0,0.9926
2025-05-22,dam_maazer,142,5,0.49999999999999994,-0.8660254037844387,26.2,29.5,22.6,0.0,6.64,18.2,120000,600,400,1,0,0.8917,0.0,476.0,21859.0,3862.0,10742.0,36462.0,35189.0,0.8963,34794.0,0.9237,31219.0,0.954,34756.0,0.9882
2025-05-23,dam_maazer,143,5,0.49999999999999994,-0.8660254037844387,29.3,32.6,25.5,0.0,6.35,14.2,120000,600,400,1,0,0.8868,0.0,453.0,22935.0,4512.0,10905.0,38352.0,36462.0,0.8917,35257.0,0.9192,31889.0,0.9499,31948.0,0.9841
2025-05-24,dam_maazer,144,5,0.49999999999999994,-0.8660254037844387,27.8,30.8,24.5,0.0,6.24,9.1,120000,600,400,1,0,0.8819,0.0,443.0,22777.0,4468.0,11672.0,38916.0,38352.0,0.8868,37034.0,0.9145,35521.0,0.9454,31972.0,0.9801
2025-05-25,dam_maazer,145,5,0.49999999999999994,-0.8660254037844387,29.2,33.4,25.8,0.0,6.99,9.9,120000,600,400,1,0,0.8773,0.0,493.0,21552.0,4232.0,10696.0,36480.0,38916.0,0.8819,37575.0,0.9098,35052.0,0.941,33723.0,0.9758
2025-05-26,dam_maazer,146,5,0.49999999999999994,-0.8660254037844387,28.4,32.5,19.9,0.0,6.88,14.3,120000,600,400,1,0,0.8727,0.0,483.0,21027.0,3534.0,11750.0,36310.0,36480.0,0.8773,36212.0,0.9052,33725.0,0.9367,33086.0,0.9716
2025-05-27,dam_maazer,147,5,0.49999999999999994,-0.8660254037844387,27.2,31.6,23.9,0.0,6.68,15.8,120000,600,400,1,0,0.8684,0.0,466.0,20247.0,4089.0,9208.0,33543.0,36310.0,0.8727,35193.0,0.9008,33268.0,0.9325,35640.0,1.0
2025-05-28,dam_maazer,148,5,0.49999999999999994,-0.8660254037844387,32.8,38.1,27.0,0.2,5.17,17.2,120000,600,400,1,0,0.8659,16424.0,359.0,21649.0,3968.0,10696.0,36313.0,33543.0,0.8684,35189.0,0.8963,34874.0,0.9281,31759.0,0.996
2025-05-29,dam_maazer,149,5,0.49999999999999994,-0.8660254037844387,29.6,35.5,24.6,0.9,5.76,7.2,120000,600,400,1,0,0.8706,78445.0,399.0,24187.0,4558.0,11615.0,40360.0,36313.0,0.8659,36462.0,0.8917,34794.0,0.9237,34986.0,0.9916
2025-05-30,dam_maazer,150,5,0.49999999999999994,-0.8660254037844387,29.7,34.0,26.6,0.0,6.16,10.8,120000,600,400,1,0,0.8662,0.0,429.0,21569.0,3979.0,9522.0,35069.0,40360.0,0.8706,38352.0,0.8868,35257.0,0.9192,33549.0,0.9873
2025-05-31,dam_maazer,151,5,0.49999999999999994,-0.8660254037844387,26.2,33.0,20.7,0.0,6.31,14.8,120000,600,400,1,0,0.8618,0.0,437.0,21482.0,4598.0,8757.0,34837.0,35069.0,0.8662,38916.0,0.8819,37034.0,0.9145,31965.0,0.9833
2025-06-01,dam_maazer,152,6,1.2246467991473532e-16,-1.0,30.4,33.8,26.0,0.0,5.87,16.5,120000,600,400,1,0,0.8573,0.0,405.0,22394.0,3580.0,9829.0,35802.0,34837.0,0.8618,36480.0,0.8773,37575.0,0.9098,34559.0,0.9789
2025-06-02,dam_maazer,153,6,1.2246467991473532e-16,-1.0,28.5,33.7,24.6,0.0,5.68,11.6,120000,600,400,1,0,0.8526,0.0,390.0,21578.0,4224.0,11004.0,36805.0,35802.0,0.8573,36310.0,0.8727,36212.0,0.9052,33157.0,0.9747
2025-06-03,dam_maazer,154,6,1.2246467991473532e-16,-1.0,25.0,29.1,21.9,0.0,6.71,13.1,120000,600,400,1,0,0.8476,0.0,458.0,23055.0,4335.0,12141.0,39531.0,36805.0,0.8526,33543.0,0.8684,35193.0,0.9008,34057.0,0.9704
2025-06-04,dam_maazer,155,6,1.2246467991473532e-16,-1.0,29.7,33.6,25.9,0.0,6.95,9.6,120000,600,400,1,0,0.8432,0.0,471.0,22548.0,4058.0,8338.0,34944.0,39531.0,0.8476,36313.0,0.8659,35189.0,0.8963,32688.0,0.9662
2025-06-05,dam_maazer,156,6,1.2246467991473532e-16,-1.0,28.0,34.9,24.9,0.0,5.91,7.5,120000,600,400,1,0,0.8386,0.0,399.0,22295.0,4255.0,9486.0,36036.0,34944.0,0.8432,40360.0,0.8706,36462.0,0.8917,33523.0,0.962
2025-06-06,dam_maazer,157,6,1.2246467991473532e-16,-1.0,28.0,32.0,23.7,0.0,6.25,13.8,120000,600,400,1,0,0.8337,0.0,419.0,23402.0,3686.0,11974.0,39062.0,36036.0,0.8386,35069.0,0.8662,38352.0,0.8868,32124.0,0.9579
2025-06-07,dam_maazer,158,6,1.2246467991473532e-16,-1.0,24.1,27.9,20.9,0.0,5.64,12.3,120000,600,400,1,0,0.8285,0.0,376.0,25342.0,4689.0,11349.0,41379.0,39062.0,0.8337,34837.0,0.8618,38916.0,0.8819,31219.0,0.954
